users	status	date	clean_log	i
HFJohn	Found it	8/24/2016	My fourth visit here, having not been here for at least 25 years. Enjoyed ourselves, ElbaPatch and I, and many memories came back from previous visits. Took plenty of photos too. Answers being sent to CO via ElbaPatch. My thanks in putting out this cache. It was a lot of fun. John of Honeoye Falls, New York	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
ElbaPatch	Found it	8/24/2016	Well traveling on vacation with HFJohn heading today to Fishkill. Stopped here first for the cave tour and earn a smiley. Sending the answers to cache owner. Scott of Honeoye Falls, N.Y.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
2pa_geo_hunters	Found it	8/16/2016	We visited this cavern on our trip thru the northeast. It was a great stop on our trip. I love visiting a cavern. Had a good time. and love the boat ride. TFTC.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
3DeForests	Found it	8/5/2016	Out second trip to Howes, we had as much fun as the first time!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Team_Jellyfish	Write note	7/17/2016	My sons and I had a lovely time today at Howe Caverns!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Trav'lin Two	Found it	7/15/2016	The other half came here back in the early 60's and wanted to see it again. Lots of things she didn't remember (maybe old age). My first trip here, found it interesting, especially the winding way.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
6 Treasure Hunters	Found it	7/11/2016	Visiting the area today. Enjoyed a tour... The Winding Way was our favorite part of the tour. Tried the special fudge & sharp cheddar cheese.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
hammygiggles	Found it	7/9/2016	Found this with Flimby!! I took him here for a surprise weekend as I had been here years ago and loved this beautiful and fun location. It was so much fun! Would definitely recommend coming here for others to visit.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Flimby	Found it	7/9/2016	What an awesome Earth cache! Thank you so much for bringing us here and all of the educational material you put into this posting. We had a blast.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Sam.c_runner	Found it	7/8/2016	Wicked cool cave I recommend it to sightseers	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
cizzors	Found it	7/1/2016	Found it today with the family while visiting from Connecticut. Such a cool place. I brought my space travel bug TB5JJN1 that has traveled over 80 Million miles to the ISS and back. Thanks for brining us here. Message with answers to follow.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
draeyoc	Found it	6/29/2016	I brought my friend Monique to Howe's Caverns today for a tour. TFTC! Answers sent as private message.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
D3OFUS	Found it	6/18/2016	Great adventure. Stopped here for the night on our way to Niagara	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
BrotherTim	Found it	6/17/2016	As a kid I always wanted to come here but never made it. When our daughter said she wanted to come here for her 25th birthday I was more excited than her. We drove out from Rochester and I had prepared a head of time. I had all the questions on a small piece of paper and as writing down answers as quietly as possible. A few times I actually asked a very specific question to our guide! We had a great time in the cave as well as learning about it. Thanks for putting this one together.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
That's a Given	Found it	6/12/2016	First day of our 8 day trip with friends in their 28' motor home to Niagara Falls. This was a side trip we stopped at and I was so glad there was an earth cache here. We paid the $25 fee each and entered the elevator for the trip down into the cave. It was so cool literally and we thoroughly enjoyed the tour with our guide Nicole. Josh the boat driver was excellent as well. We were able to get all the questions answered and after getting the green light from the CO I am now logging my find. Many thanks for placing this interesting earth cache for us to enjoy. This cache gets a favorite point TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
PrehistoricTraders	Found it	6/4/2016	Prehistoric Traders strike again!! TFTC! This place looks almost prehistoric! what a cool spot! Found with Sailclipper and chowdahead on a Troop 44 Walpole boy scout trip!! Makes me want to find more caves like this!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Echy INC	Found it	4/22/2016	Team Echy Inc family trip turns out awesome thanks to the cavern tour and joe our tour guide who endured all my sons million questions with good educated answers that brightened this 14yr olds car trip with his family. Awesome spot to stop at. TFTC.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Lilyj4e	Found it	4/22/2016	With Echyinc. .awesome tour, Joe, our guide was great. Knowledgeable and patient but don't ask him to play the organ. Tftc.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Cherije	Found it	4/22/2016	Great Family Adventure. EchyInc, Cherije, Wiigi & Lily4e.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
JanPattiD&R	Found it	4/10/2016	Ventured here on a chilly but sunny day and had a great tour of Howe Caves! Logging a Geocache at a great spot makes it that much better!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Meg the Pirate	Found it	4/2/2016	#577. More later. Day 83 of my 366 Day Challenge.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
geo.duck	Found it	3/24/2016	Arrived here after the last tour, but was able to visit the rather impressive lodge. An employee at the gift store was also a tour guide and had the answers to my every question. Many commercially-operated caves are overhyped tourist traps, but this one seems to be legit. Answers to 10 questions emailed to the cache owner. TFTC!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
GeoLovers608	Found it	3/5/2016	Can't wait to explore the cave.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Wrenagade	Found it	2/13/2016	Really cool place. TFTC.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
labs96	Found it	2/13/2016	what a great tour and learned so much and love earth caches	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Maddog1973	Found it	2/13/2016	After a long drive...wouldn't have been as long if we didn't stop for caches... Was able to get here and our room wasn't ready but a tour was leaving in about 10minutes so we took it and I got all the information needed. This was a really cool tour and we even went back to do the flashlight tour the next day. We actually stayed in the back and went without lights. TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
winklove1234	Found it	1/9/2016	Found with the grown-up kids. What a great tour! Some of us want to return for the three hour tour. Some of us had enough with 90 minutes. :) Thanks for posting this cache-it helped draw us into the tour a little deeper.	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
ARMK26	Found it	11/7/2015	Have visited here a few times over the years. Here today with 78Trish and Farmers Daughter. Answers to questions will be sent shortly. TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
78trish	Found it	11/7/2015	Have always enjoyed coming here. Out today with ARMK26 and Farmers Daughter to collect the smiley. Answers will be sent to CO shortly. TFTC	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
Tundra Wolf	Found it	10/28/2015	<b>******************THIS CACHE IS OUR #11,100TH MILESTONE FIND********************</b><p><p>It was a rainy day, but the Wolf Pack of the Southern Tier of NY........including the <i>"little wolves"</i> Jewel & Luna .......was fast approaching our <b>#11,100TH milestone cache.</b> I try to find a special and worthwhile cache for us to do every 100TH cache.......usually dog or wolf themed . I also like virtuals, and in this case I found this Earthcache which is one of the VERY FEW <u>Earthcaches</u> we'd not yet done within probably <u>one hundred miles</u> from the den ! I was going to go this weekend for it, but when I saw several new caches up near Cooperstown (which with a little imagination is SORT OF on the way.....), my first to find lust lead me to haul off and go up today ! Well we got a bit wet and <u>MISSED</u> every dang one of the THREE first to finds we tried for to the local first to find hounds..........but I DID have fun on the cave tour when we met up with our buddy Mrmacman2U and his geodog Meeka ! We also came home with another <b>half dozen</b> smileys and the rain even stopped so I could get a good milestone picture taken with the pack out front !<p><p>I had last taken this tour <b>THIRTY YEARS AGO!</b> It was a trip down memory lane today . So much has not changed at all here (well, the price has TRIPLED since I was here !) It was fun seeing so much I remembered and also noticing a few new things too! We have decided to come back and do the "adventure tour" where you are guided into a part of the cave that has no amenities......like walkways and lights . This gets on the pack's favorite list for sure! The email has been sent, and I will upload the photo shortly. Thanks Monet37 for setting this one up and so giving me a reason to come back here after so many years !!	https://www.geocaching.com/geocache/GC18ZAN_howe-cave-earthcache
