users	status	date	clean_log	i
jexx	Found it	10/5/2008	TFTC. A nice change from the typical hiding spots along the trail. The title of this one got me excited for some spelunking... too bad I'm not the size of a chipmunk ;)	https://www.geocaching.com/geocache/GC13770_the-cave
Rideau Rangers	Found it	10/5/2008	Easier find than Wooded Valley - thanks!	https://www.geocaching.com/geocache/GC13770_the-cave
teachpatten	Found it	10/2/2008	TFTC. Didn't stay long lots of rain and some hail. Took compass left hackie sack.	https://www.geocaching.com/geocache/GC13770_the-cave
danoshimano	Found it	9/20/2008	Yes, it sure makes a good hiding spot all right. I had to poke around quite a bit before I spotted the wee cache. Great day for hike, thanks for the cache. (I dropped off a "Generic" geocoin.)	https://www.geocaching.com/geocache/GC13770_the-cave
jays3	Found it	9/1/2008	nice hide. TFTC	https://www.geocaching.com/geocache/GC13770_the-cave
macshir	Found it	7/17/2008	Pretty spot.	https://www.geocaching.com/geocache/GC13770_the-cave
Cache_eh!	Found it	7/17/2008	Easy find on a great trail.	https://www.geocaching.com/geocache/GC13770_the-cave
joggerfer	Found it	7/13/2008	Nice little hidey hole. TFTC	https://www.geocaching.com/geocache/GC13770_the-cave
Skidaddle	Found it	7/13/2008	Hiking the Bruce Trail and doing some caching with husband (Joggerfer) and Ali the wonder dog. TFTC	https://www.geocaching.com/geocache/GC13770_the-cave
keep_on_shinin'	Found it	7/5/2008	Did a lot of bushwaching on this one. Then, once we found it, also found the path a close by. TFTC. keep_on_shinin'	https://www.geocaching.com/geocache/GC13770_the-cave
Tri_Again	Found it	7/5/2008	Our GPS was playing big tricks on us here. We ended up way off the trail until the GPS adjusted. Once we were in the right spot it was a quick find. Tri_Again	https://www.geocaching.com/geocache/GC13770_the-cave
dwc67	Found it	5/23/2008	Third find of the night. T: Guitar pick holder L: Compass SL, TFTC Team DWC67	https://www.geocaching.com/geocache/GC13770_the-cave
cazray and Mrs.caz	Found it	5/4/2008	We did your cache before the Glen Rally event. We found it and logged in. TFTH. CAZRAY and Mrs. Caz from PA	https://www.geocaching.com/geocache/GC13770_the-cave
Karate_Zak	Found it	5/3/2008	Found this with dad [Fireguy106] at the Toronto Geobash. TFTH	https://www.geocaching.com/geocache/GC13770_the-cave
Fireguy106	Found it	5/3/2008	Found it while at the Toronto Geobash, awesome place to cache. TFTH	https://www.geocaching.com/geocache/GC13770_the-cave
M3J	Found it	5/3/2008	Another easy find, though the walk was getting harder at this point in the rain and mud. TFTC!	https://www.geocaching.com/geocache/GC13770_the-cave
loop44	Found it	4/26/2008	Found on a great day of caching, not too hot and only a smidgen of rain.	https://www.geocaching.com/geocache/GC13770_the-cave
Fababoo	Found it	11/25/2007	Found during the last stretch of the BT Hike. Nothing like a good hide to get the joints in motion. Thanks Ralph for the educated guess from memory on where to start on this untouched snow covered cave. I got lucky on this one. TFTC!	https://www.geocaching.com/geocache/GC13770_the-cave
TochiHunt	Found it	11/24/2007	This last few km of the Bruce Trail Hike was surprisingly strenuous for me. Good thing Fababoo still had the energy to retreive the cache! TFTC!	https://www.geocaching.com/geocache/GC13770_the-cave
rovers3	Found it	11/24/2007	Found it with the BT hike group. Fababoo retrieved it and signed the log for us. TFTC rovers3	https://www.geocaching.com/geocache/GC13770_the-cave
mickey1	Found it	11/23/2007	TFTC!	https://www.geocaching.com/geocache/GC13770_the-cave
tashlv	Found it	11/18/2007	Met asemper right at the spot - easiest find today.TFTC, TNLN tashlv	https://www.geocaching.com/geocache/GC13770_the-cave
asemper	Found it	11/18/2007	Out geocaching with j. Great day for a hike :) TFTC SL	https://www.geocaching.com/geocache/GC13770_the-cave
sdobrowolski	Found it	11/17/2007	Nice area to hike! Thanks.	https://www.geocaching.com/geocache/GC13770_the-cave
stormedog	Found it	11/11/2007	The short cacher located this one for us. Stopped here for a snack before continuing our hike. TFTC.	https://www.geocaching.com/geocache/GC13770_the-cave
Kitten on the hunt	Found it	10/14/2007	Found with Northernpenguin and Fizbot on our outing to photography the fall colours in the area. TFTC.	https://www.geocaching.com/geocache/GC13770_the-cave
northernpenguin	Found it	10/14/2007	Walked right past this one with fizbot and Kitten on the hunt. I was too busy looking at my camera than the GPS, and the others followed suit.	https://www.geocaching.com/geocache/GC13770_the-cave
fizbot	Found it	10/14/2007	After not paying attention and walking by it, we backtracked and were startled by a huge deer bounding out of the bush, leaping across the trail and making high for the woods on the other side. After that the cache was kind of anti-climatic :-)	https://www.geocaching.com/geocache/GC13770_the-cave
Team GPSearching	Found it	10/13/2007	First of all we will thanks all the Ontario Geocachers for the caches we have found during our holiday in Canada. Caches found today: 19 Caches not found: 7 Wheater: cloudy, windy and cold Km's walked: 21 This cache: 13/19 Conditions: good Good place to hide a cache. Founded very quickly. TNLN TFTC Team GPSearching The Netherlands	https://www.geocaching.com/geocache/GC13770_the-cave
2happy2gether	Found it	9/29/2007	No problem. TFTC	https://www.geocaching.com/geocache/GC13770_the-cave
owlwing	Found it	9/28/2007	Found this one quickly too although the GSP was not getting a reading at all. The pile of rocks was easy to find. We loved our few hours on the trail. Thanks.	https://www.geocaching.com/geocache/GC13770_the-cave
MandM+C	Found it	9/23/2007	Thats a lot of rocks. Marian had to get this one. I could not get my hand into the cave. Carmans arm was not long enough for the grab. TFTC.	https://www.geocaching.com/geocache/GC13770_the-cave
The RidgeRunners	Found it	9/19/2007	Enjoyed the hike to this one, poked around for a bit before we found it. TFTC The Ridgerunners	https://www.geocaching.com/geocache/GC13770_the-cave
sgnman62	Found it	9/16/2007	Great hiding spot - took Postie TB. TFTC	https://www.geocaching.com/geocache/GC13770_the-cave
wwjd7	Found it	9/16/2007	Once my eyes adjusted to the dark, I spotted something that I missed on my first pass. TNLN TFTC	https://www.geocaching.com/geocache/GC13770_the-cave
pinkerbev	Found it	9/3/2007	we enjoyed the hike today even though the gps was jumping about and constantly losing satilite reception. Left a travel bug	https://www.geocaching.com/geocache/GC13770_the-cave
SpazW	Found it	8/19/2007	Found this one while hiking on the Bruce Trail. Thank you for the walk. SpazW	https://www.geocaching.com/geocache/GC13770_the-cave
yorelken	Found it	8/17/2007	Great trail. Thanks for the cache.	https://www.geocaching.com/geocache/GC13770_the-cave
Team Goju	Found it	8/5/2007	Quinn went around one side, while I went the opposite way, and we came up with the cache quickly. TFTC	https://www.geocaching.com/geocache/GC13770_the-cave
capjap	Found it	7/20/2007	The Magellans had us hopping in here. First it was on one side of the trail....then the other. When they finally settled down, Buttons finally found the cache.	https://www.geocaching.com/geocache/GC13770_the-cave
Buttons.	Found it	7/20/2007	Lots of places to look for this one. Of coarse it was in the last place we looked. Thanks for the cache. Buttons and Beaux.	https://www.geocaching.com/geocache/GC13770_the-cave
Rain_Beaux	Found it	7/19/2007	Lots of places to look for this one. Of coarse it was in the last place we looked.	https://www.geocaching.com/geocache/GC13770_the-cave
slaye	Found it	7/1/2007	Took along time looking in the wrong spot. But after switching positions with Timo I found it quickly. TFTC!	https://www.geocaching.com/geocache/GC13770_the-cave
Timo Explorer	Found it	7/1/2007	Searched for quite awhile before Slaye found this one right where I was looking, d'oh. TFTC!	https://www.geocaching.com/geocache/GC13770_the-cave
Greysfind	Found it	6/30/2007	TNLN Thanks for the Cache!	https://www.geocaching.com/geocache/GC13770_the-cave
TuF_RyDa	Found it	6/23/2007	Worked on the Bruce Trail Project today. This was 7 of 14 today. Beautiful day for caching. For this one we walked together with ElectroQTed and Laurie and luckily they had the coordinates because for some reason I didn't have it in my GPS. We got there and worked on the rock pile together and found it pretty quickly. 8 eyes are better than 4 :) On the way back to the trailhead we had a nice conversation with ElectroQTed. The experienced geocacher gave us rookies many good tips and stories! It was great to meet them.	https://www.geocaching.com/geocache/GC13770_the-cave
ElectroQTed	Found it	6/23/2007	We had just met TuF_RyDa and Priya at the previous cache and headed for this one together. We had a great chat about caches and caching along the way. When we got to the cache site, I saw the rock pile and just moaned. Luckily Kai (TuF_RyDa) spotted it right away! We logged in and headed back to the trailhead together. It was nice to spend some time with the two of you today! Thanks for the cache. Laurie & Ted.	https://www.geocaching.com/geocache/GC13770_the-cave
wandrr	Found it	6/21/2007	Thanks! Wandrr and Mrs Wandrr, Ottawa, Canada	https://www.geocaching.com/geocache/GC13770_the-cave
Lisdowney	Found it	6/11/2007	#996 We met up with our old friends IsquabaAndNawty and cached together on the Bruce Trail. This was #8 of 10 that we found together. Today the weather was fantastic and the bugs weren't too bad. One of the great advantages of geocaching is spending time and searching with knowledgeable fellow cachers. Many thanks to I&N for a most enjoyable day. TFTC SL	https://www.geocaching.com/geocache/GC13770_the-cave
IsqubaAndNawty	Found it	6/11/2007	Mrs Lisdowney found this quickly.	https://www.geocaching.com/geocache/GC13770_the-cave
Crystal Dawns	Found it	6/10/2007	Seventeenth cache of the day. Found with Dreadnaught and Res2100, Normin&Ruffy. TFTC	https://www.geocaching.com/geocache/GC13770_the-cave
Dreadnaught	Found it	6/10/2007	Crystal found this one quickly then off to the next on our BTP hike. Found with Crystal Dawns, Res2100 and NorMin&Ruffy. TFTC	https://www.geocaching.com/geocache/GC13770_the-cave
res2100	Found it	6/10/2007	Had a nice bushwack from a cache that wasn't on the Bruce Trail, to this one.	https://www.geocaching.com/geocache/GC13770_the-cave
NorMin & Ruffy	Found it	6/10/2007	The seventeenth Find in our Carter Family Field Day today. A personal record for us. 29 Finds in total. Thanks for the work that you have put into these caches. It's appreciated. Now, on to the next.	https://www.geocaching.com/geocache/GC13770_the-cave
