county.y,WNS_MAP_YR,n.touching,n.inf,n.sus,n.abs,prop
Berkshire-Massachusetts,2018-19,5,0,0,5,0
Bexar-Texas,2006-07,3,0,0,3,0
Bexar-Texas,2007-08,3,0,0,3,0
Bexar-Texas,2008-09,3,0,0,3,0
Bexar-Texas,2009-10,3,0,0,3,0
Bexar-Texas,2010-11,3,0,0,3,0
Bexar-Texas,2011-12,3,0,0,3,0
Bexar-Texas,2012-13,3,0,0,3,0
Bexar-Texas,2013-14,3,0,0,3,0
Bexar-Texas,2014-15,3,0,0,3,0
Bexar-Texas,2015-16,3,0,0,3,0
Bexar-Texas,2016-17,3,0,0,3,0
Bexar-Texas,2017-18,4,0,2,2,0
Bexar-Texas,2018-19,5,0,4,1,0
Bibb-Alabama,2006-07,1,0,0,1,0
Bibb-Alabama,2007-08,1,0,0,1,0
Bibb-Alabama,2008-09,1,0,0,1,0
Bibb-Alabama,2009-10,1,0,0,1,0
Bibb-Alabama,2010-11,1,0,0,1,0
Bibb-Alabama,2011-12,1,0,0,1,0
Bibb-Alabama,2012-13,1,0,0,1,0
Bibb-Alabama,2013-14,1,0,0,1,0
Bibb-Alabama,2014-15,1,0,0,1,0
Bibb-Alabama,2015-16,1,0,0,1,0
Bibb-Alabama,2016-17,1,1,0,0,0.00182481751824818
Bibb-Alabama,2017-18,1,0,0,1,0
Bibb-Alabama,2018-19,1,0,0,1,0
Blair-Pennsylvania,2006-07,5,0,0,5,0
Blair-Pennsylvania,2007-08,5,0,0,5,0
Blair-Pennsylvania,2008-09,5,1,0,4,0.00182481751824818
Blair-Pennsylvania,2009-10,5,1,0,4,0.00182481751824818
Blair-Pennsylvania,2010-11,5,0,0,5,0
Blair-Pennsylvania,2011-12,5,3,0,2,0.00547445255474453
Blair-Pennsylvania,2012-13,5,0,0,5,0
Blair-Pennsylvania,2013-14,5,0,0,5,0
Blair-Pennsylvania,2014-15,5,0,0,5,0
Blair-Pennsylvania,2015-16,5,0,0,5,0
Blair-Pennsylvania,2016-17,5,0,0,5,0
Blair-Pennsylvania,2017-18,5,0,0,5,0
Blair-Pennsylvania,2018-19,5,0,0,5,0
Blanco-Texas,2006-07,3,0,0,3,0
Blanco-Texas,2007-08,3,0,0,3,0
Blanco-Texas,2008-09,3,0,0,3,0
Blanco-Texas,2009-10,3,0,0,3,0
Blanco-Texas,2010-11,3,0,0,3,0
Blanco-Texas,2011-12,3,0,0,3,0
Blanco-Texas,2012-13,3,0,0,3,0
Blanco-Texas,2013-14,3,0,0,3,0
Blanco-Texas,2014-15,3,0,0,3,0
Blanco-Texas,2015-16,3,0,0,3,0
Blanco-Texas,2016-17,3,0,0,3,0
Blanco-Texas,2017-18,4,0,2,2,0
Blanco-Texas,2018-19,5,0,4,1,0
Bland-Virginia,2006-07,5,0,0,5,0
Bland-Virginia,2007-08,5,0,0,5,0
Bland-Virginia,2008-09,5,2,0,3,0.00364963503649635
Bland-Virginia,2009-10,5,2,0,3,0.00364963503649635
Bland-Virginia,2010-11,6,0,2,4,0
Bland-Virginia,2011-12,5,0,0,5,0
Bland-Virginia,2012-13,5,0,0,5,0
Bland-Virginia,2013-14,5,0,0,5,0
Bland-Virginia,2014-15,5,0,0,5,0
Bland-Virginia,2015-16,5,0,0,5,0
Bland-Virginia,2016-17,5,0,0,5,0
Bland-Virginia,2017-18,5,0,0,5,0
Bland-Virginia,2018-19,5,0,0,5,0
Blount-Alabama,2006-07,1,0,0,1,0
Blount-Alabama,2007-08,1,0,0,1,0
Blount-Alabama,2008-09,1,0,0,1,0
Blount-Alabama,2009-10,1,0,0,1,0
Blount-Alabama,2010-11,1,0,0,1,0
Blount-Alabama,2011-12,1,0,0,1,0
Blount-Alabama,2012-13,1,0,0,1,0
Blount-Alabama,2013-14,1,0,0,1,0
Blount-Alabama,2014-15,1,1,0,0,0.00182481751824818
Blount-Alabama,2015-16,1,0,0,1,0
Blount-Alabama,2016-17,1,0,0,1,0
Blount-Alabama,2017-18,1,0,0,1,0
Blount-Alabama,2018-19,1,0,0,1,0
Blount-Tennessee,2006-07,1,0,0,1,0
Blount-Tennessee,2007-08,1,0,0,1,0
Blount-Tennessee,2008-09,1,0,0,1,0
Blount-Tennessee,2009-10,1,0,0,1,0
Blount-Tennessee,2010-11,1,0,0,1,0
Blount-Tennessee,2011-12,1,0,0,1,0
Blount-Tennessee,2012-13,2,0,2,0,0
Blount-Tennessee,2013-14,1,0,0,1,0
Blount-Tennessee,2014-15,1,0,0,1,0
Blount-Tennessee,2015-16,1,0,0,1,0
Blount-Tennessee,2016-17,1,0,0,1,0
Blount-Tennessee,2017-18,1,0,0,1,0
Blount-Tennessee,2018-19,1,0,0,1,0
Boone-Arkansas,2006-07,4,0,0,4,0
Boone-Arkansas,2007-08,4,0,0,4,0
Boone-Arkansas,2008-09,4,0,0,4,0
Boone-Arkansas,2009-10,4,0,0,4,0
Boone-Arkansas,2010-11,4,0,0,4,0
Boone-Arkansas,2011-12,4,0,0,4,0
Boone-Arkansas,2012-13,4,0,0,4,0
Boone-Arkansas,2013-14,4,1,0,3,0.00182481751824818
Boone-Arkansas,2014-15,4,2,0,2,0.00364963503649635
Boone-Arkansas,2015-16,5,0,2,3,0
Boone-Arkansas,2016-17,4,0,0,4,0
Boone-Arkansas,2017-18,4,0,0,4,0
Boone-Arkansas,2018-19,4,0,0,4,0
Boone-Missouri,2006-07,4,0,0,4,0
Boone-Missouri,2007-08,4,0,0,4,0
Boone-Missouri,2008-09,4,0,0,4,0
Boone-Missouri,2009-10,4,0,0,4,0
Boone-Missouri,2010-11,4,0,0,4,0
Boone-Missouri,2011-12,4,0,0,4,0
Boone-Missouri,2012-13,4,0,0,4,0
Boone-Missouri,2013-14,5,0,2,3,0
Boone-Missouri,2014-15,7,0,6,1,0
Boone-Missouri,2015-16,4,0,0,4,0
Boone-Missouri,2016-17,4,0,0,4,0
Boone-Missouri,2017-18,4,0,0,4,0
Boone-Missouri,2018-19,4,0,0,4,0
Botetourt-Virginia,2006-07,3,0,0,3,0
Botetourt-Virginia,2007-08,3,0,0,3,0
Botetourt-Virginia,2008-09,3,0,0,3,0
Botetourt-Virginia,2009-10,3,1,0,2,0.00182481751824818
Botetourt-Virginia,2010-11,5,0,4,1,0
Botetourt-Virginia,2011-12,3,0,0,3,0
Botetourt-Virginia,2012-13,3,0,0,3,0
Botetourt-Virginia,2013-14,3,0,0,3,0
Botetourt-Virginia,2014-15,3,0,0,3,0
Botetourt-Virginia,2015-16,3,0,0,3,0
Botetourt-Virginia,2016-17,3,0,0,3,0
Botetourt-Virginia,2017-18,3,0,0,3,0
Botetourt-Virginia,2018-19,3,0,0,3,0
Breckinridge-Kentucky,2006-07,2,0,0,2,0
Breckinridge-Kentucky,2007-08,2,0,0,2,0
Breckinridge-Kentucky,2008-09,2,0,0,2,0
Breckinridge-Kentucky,2009-10,2,0,0,2,0
Breckinridge-Kentucky,2010-11,2,0,0,2,0
Breckinridge-Kentucky,2011-12,2,0,0,2,0
Breckinridge-Kentucky,2012-13,2,1,0,1,0.00182481751824818
Breckinridge-Kentucky,2013-14,3,0,2,1,0
Breckinridge-Kentucky,2014-15,2,0,0,2,0
Breckinridge-Kentucky,2015-16,2,0,0,2,0
Breckinridge-Kentucky,2016-17,2,0,0,2,0
Breckinridge-Kentucky,2017-18,2,0,0,2,0
Breckinridge-Kentucky,2018-19,2,0,0,2,0
Bruce-Ontario,2006-07,0,0,0,0,0
Bruce-Ontario,2007-08,0,0,0,0,0
Bruce-Ontario,2008-09,0,0,0,0,0
Bruce-Ontario,2009-10,0,0,0,0,0
Bruce-Ontario,2010-11,0,0,0,0,0
Bruce-Ontario,2011-12,0,0,0,0,0
Bruce-Ontario,2012-13,0,0,0,0,0
Bruce-Ontario,2013-14,0,0,0,0,0
Bruce-Ontario,2014-15,0,0,0,0,0
Bruce-Ontario,2015-16,0,0,0,0,0
Bruce-Ontario,2016-17,0,0,0,0,0
Bruce-Ontario,2017-18,0,0,0,0,0
Bruce-Ontario,2018-19,0,0,0,0,0
Buchanan-Missouri,2006-07,0,0,0,0,0
Buchanan-Missouri,2007-08,0,0,0,0,0
Buchanan-Missouri,2008-09,0,0,0,0,0
Buchanan-Missouri,2009-10,0,0,0,0,0
Buchanan-Missouri,2010-11,0,0,0,0,0
Buchanan-Missouri,2011-12,0,0,0,0,0
Buchanan-Missouri,2012-13,0,0,0,0,0
Buchanan-Missouri,2013-14,0,0,0,0,0
Buchanan-Missouri,2014-15,0,0,0,0,0
Buchanan-Missouri,2015-16,0,0,0,0,0
Buchanan-Missouri,2016-17,0,0,0,0,0
Buchanan-Missouri,2017-18,0,0,0,0,0
Buchanan-Missouri,2018-19,0,0,0,0,0
Bucks-Pennsylvania,2006-07,1,0,0,1,0
Bucks-Pennsylvania,2007-08,1,0,0,1,0
Bucks-Pennsylvania,2008-09,1,1,0,0,0.00182481751824818
Bucks-Pennsylvania,2009-10,1,0,0,1,0
Bucks-Pennsylvania,2010-11,1,0,0,1,0
Bucks-Pennsylvania,2011-12,1,0,0,1,0
Bucks-Pennsylvania,2012-13,1,0,0,1,0
Bucks-Pennsylvania,2013-14,1,0,0,1,0
Bucks-Pennsylvania,2014-15,1,0,0,1,0
Bucks-Pennsylvania,2015-16,1,0,0,1,0
Bucks-Pennsylvania,2016-17,1,0,0,1,0
Bucks-Pennsylvania,2017-18,1,0,0,1,0
Bucks-Pennsylvania,2018-19,1,0,0,1,0
Buncombe-North Carolina,2006-07,6,0,0,6,0
Buncombe-North Carolina,2007-08,6,0,0,6,0
Buncombe-North Carolina,2008-09,6,0,0,6,0
Buncombe-North Carolina,2009-10,6,0,0,6,0
Buncombe-North Carolina,2010-11,6,3,0,3,0.00547445255474453
Buncombe-North Carolina,2011-12,6,1,0,5,0.00182481751824818
Buncombe-North Carolina,2012-13,6,1,0,5,0.00182481751824818
Buncombe-North Carolina,2013-14,6,0,0,6,0
Buncombe-North Carolina,2014-15,6,0,0,6,0
Buncombe-North Carolina,2015-16,6,0,0,6,0
Buncombe-North Carolina,2016-17,6,0,0,6,0
Buncombe-North Carolina,2017-18,6,0,0,6,0
Buncombe-North Carolina,2018-19,7,0,2,5,0
Butler-Pennsylvania,2006-07,5,0,0,5,0
Butler-Pennsylvania,2007-08,5,0,0,5,0
Butler-Pennsylvania,2008-09,5,0,0,5,0
Butler-Pennsylvania,2009-10,5,1,0,4,0.00182481751824818
Butler-Pennsylvania,2010-11,5,1,0,4,0.00182481751824818
Butler-Pennsylvania,2011-12,5,3,0,2,0.00547445255474453
Butler-Pennsylvania,2012-13,5,0,0,5,0
Butler-Pennsylvania,2013-14,5,0,0,5,0
Butler-Pennsylvania,2014-15,5,0,0,5,0
Butler-Pennsylvania,2015-16,5,0,0,5,0
Butler-Pennsylvania,2016-17,5,0,0,5,0
Butler-Pennsylvania,2017-18,5,0,0,5,0
Butler-Pennsylvania,2018-19,5,0,0,5,0
Calhoun-Alabama,2006-07,0,0,0,0,0
Calhoun-Alabama,2007-08,0,0,0,0,0
Calhoun-Alabama,2008-09,0,0,0,0,0
Calhoun-Alabama,2009-10,0,0,0,0,0
Calhoun-Alabama,2010-11,0,0,0,0,0
Calhoun-Alabama,2011-12,0,0,0,0,0
Calhoun-Alabama,2012-13,0,0,0,0,0
Calhoun-Alabama,2013-14,0,0,0,0,0
Calhoun-Alabama,2014-15,0,0,0,0,0
Calhoun-Alabama,2015-16,0,0,0,0,0
Calhoun-Alabama,2016-17,0,0,0,0,0
Calhoun-Alabama,2017-18,0,0,0,0,0
Calhoun-Alabama,2018-19,0,0,0,0,0
Callaway-Missouri,2006-07,2,0,0,2,0
Callaway-Missouri,2007-08,2,0,0,2,0
Callaway-Missouri,2008-09,2,0,0,2,0
Callaway-Missouri,2009-10,2,0,0,2,0
Callaway-Missouri,2010-11,2,0,0,2,0
Callaway-Missouri,2011-12,2,0,0,2,0
Callaway-Missouri,2012-13,2,0,0,2,0
Callaway-Missouri,2013-14,4,0,4,0,0
Callaway-Missouri,2014-15,2,0,0,2,0
Callaway-Missouri,2015-16,2,0,0,2,0
Callaway-Missouri,2016-17,2,0,0,2,0
Callaway-Missouri,2017-18,2,0,0,2,0
Callaway-Missouri,2018-19,2,0,0,2,0
Calumet-Wisconsin,2006-07,1,0,0,1,0
Calumet-Wisconsin,2007-08,1,0,0,1,0
Calumet-Wisconsin,2008-09,1,0,0,1,0
Calumet-Wisconsin,2009-10,1,0,0,1,0
Calumet-Wisconsin,2010-11,1,0,0,1,0
Calumet-Wisconsin,2011-12,1,0,0,1,0
Calumet-Wisconsin,2012-13,1,0,0,1,0
Calumet-Wisconsin,2013-14,1,0,0,1,0
Calumet-Wisconsin,2014-15,1,0,0,1,0
Calumet-Wisconsin,2015-16,2,0,2,0,0
Calumet-Wisconsin,2016-17,1,0,0,1,0
Calumet-Wisconsin,2017-18,1,0,0,1,0
Calumet-Wisconsin,2018-19,1,0,0,1,0
Cambria-Pennsylvania,2006-07,5,0,0,5,0
Cambria-Pennsylvania,2007-08,5,0,0,5,0
Cambria-Pennsylvania,2008-09,5,0,0,5,0
Cambria-Pennsylvania,2009-10,5,1,0,4,0.00182481751824818
Cambria-Pennsylvania,2010-11,5,2,0,3,0.00364963503649635
Cambria-Pennsylvania,2011-12,5,2,0,3,0.00364963503649635
Cambria-Pennsylvania,2012-13,5,0,0,5,0
Cambria-Pennsylvania,2013-14,5,0,0,5,0
Cambria-Pennsylvania,2014-15,5,0,0,5,0
Cambria-Pennsylvania,2015-16,5,0,0,5,0
Cambria-Pennsylvania,2016-17,5,0,0,5,0
Cambria-Pennsylvania,2017-18,5,0,0,5,0
Cambria-Pennsylvania,2018-19,5,0,0,5,0
Camden-Missouri,2006-07,5,0,0,5,0
Camden-Missouri,2007-08,5,0,0,5,0
Camden-Missouri,2008-09,5,0,0,5,0
Camden-Missouri,2009-10,5,0,0,5,0
Camden-Missouri,2010-11,5,0,0,5,0
Camden-Missouri,2011-12,5,0,0,5,0
Camden-Missouri,2012-13,5,0,0,5,0
Camden-Missouri,2013-14,7,1,4,2,0.00182481751824818
Camden-Missouri,2014-15,7,0,4,3,0
Camden-Missouri,2015-16,5,0,0,5,0
Camden-Missouri,2016-17,5,0,0,5,0
Camden-Missouri,2017-18,5,0,0,5,0
Camden-Missouri,2018-19,5,0,0,5,0
Campbell-Tennessee,2006-07,4,0,0,4,0
Campbell-Tennessee,2007-08,4,0,0,4,0
Campbell-Tennessee,2008-09,4,0,0,4,0
Campbell-Tennessee,2009-10,4,0,0,4,0
Campbell-Tennessee,2010-11,4,0,0,4,0
Campbell-Tennessee,2011-12,4,0,0,4,0
Campbell-Tennessee,2012-13,4,3,0,1,0.00547445255474453
Campbell-Tennessee,2013-14,4,1,0,3,0.00182481751824818
Campbell-Tennessee,2014-15,4,0,0,4,0
Campbell-Tennessee,2015-16,4,0,0,4,0
Campbell-Tennessee,2016-17,4,0,0,4,0
Campbell-Tennessee,2017-18,4,0,0,4,0
Campbell-Tennessee,2018-19,4,0,0,4,0
Cannon-Tennessee,2006-07,3,0,0,3,0
Cannon-Tennessee,2007-08,3,0,0,3,0
Cannon-Tennessee,2008-09,3,0,0,3,0
Cannon-Tennessee,2009-10,3,0,0,3,0
Cannon-Tennessee,2010-11,3,0,0,3,0
Cannon-Tennessee,2011-12,3,0,0,3,0
Cannon-Tennessee,2012-13,3,1,0,2,0.00182481751824818
Cannon-Tennessee,2013-14,3,1,0,2,0.00182481751824818
Cannon-Tennessee,2014-15,3,1,0,2,0.00182481751824818
Cannon-Tennessee,2015-16,3,0,0,3,0
Cannon-Tennessee,2016-17,3,0,0,3,0
Cannon-Tennessee,2017-18,3,0,0,3,0
Cannon-Tennessee,2018-19,3,0,0,3,0
Cape Breton-Nova Scotia,2006-07,0,0,0,0,0
Cape Breton-Nova Scotia,2007-08,0,0,0,0,0
Cape Breton-Nova Scotia,2008-09,0,0,0,0,0
Cape Breton-Nova Scotia,2009-10,0,0,0,0,0
Cape Breton-Nova Scotia,2010-11,0,0,0,0,0
Cape Breton-Nova Scotia,2011-12,0,0,0,0,0
Cape Breton-Nova Scotia,2012-13,0,0,0,0,0
Cape Breton-Nova Scotia,2013-14,0,0,0,0,0
Cape Breton-Nova Scotia,2014-15,0,0,0,0,0
Cape Breton-Nova Scotia,2015-16,0,0,0,0,0
Cape Breton-Nova Scotia,2016-17,0,0,0,0,0
Cape Breton-Nova Scotia,2017-18,0,0,0,0,0
Cape Breton-Nova Scotia,2018-19,0,0,0,0,0
Carbon-Pennsylvania,2006-07,3,0,0,3,0
Carbon-Pennsylvania,2007-08,3,0,0,3,0
Carbon-Pennsylvania,2008-09,3,1,0,2,0.00182481751824818
Carbon-Pennsylvania,2009-10,4,1,2,1,0.00182481751824818
Carbon-Pennsylvania,2010-11,3,0,0,3,0
Carbon-Pennsylvania,2011-12,3,0,0,3,0
Carbon-Pennsylvania,2012-13,3,0,0,3,0
Carbon-Pennsylvania,2013-14,3,0,0,3,0
Carbon-Pennsylvania,2014-15,3,0,0,3,0
Carbon-Pennsylvania,2015-16,3,0,0,3,0
Carbon-Pennsylvania,2016-17,3,0,0,3,0
Carbon-Pennsylvania,2017-18,3,0,0,3,0
Carbon-Pennsylvania,2018-19,3,0,0,3,0
Carleton-New Brunswick,2006-07,2,0,0,2,0
Carleton-New Brunswick,2007-08,2,0,0,2,0
Carleton-New Brunswick,2008-09,2,0,0,2,0
Carleton-New Brunswick,2009-10,2,0,0,2,0
Carleton-New Brunswick,2010-11,2,0,0,2,0
Carleton-New Brunswick,2011-12,2,0,0,2,0
Carleton-New Brunswick,2012-13,2,0,0,2,0
Carleton-New Brunswick,2013-14,2,2,0,0,0.00364963503649635
Carleton-New Brunswick,2014-15,2,0,0,2,0
Carleton-New Brunswick,2015-16,2,0,0,2,0
Carleton-New Brunswick,2016-17,2,0,0,2,0
Carleton-New Brunswick,2017-18,2,0,0,2,0
Carleton-New Brunswick,2018-19,2,0,0,2,0
Carroll-Illinois,2006-07,2,0,0,2,0
Carroll-Illinois,2007-08,2,0,0,2,0
Carroll-Illinois,2008-09,2,0,0,2,0
Carroll-Illinois,2009-10,2,0,0,2,0
Carroll-Illinois,2010-11,2,0,0,2,0
Carroll-Illinois,2011-12,2,0,0,2,0
Carroll-Illinois,2012-13,2,0,0,2,0
Carroll-Illinois,2013-14,2,0,0,2,0
Carroll-Illinois,2014-15,2,0,0,2,0
Carroll-Illinois,2015-16,2,2,0,0,0.00364963503649635
Carroll-Illinois,2016-17,2,0,0,2,0
Carroll-Illinois,2017-18,2,0,0,2,0
Carroll-Illinois,2018-19,2,0,0,2,0
Carter-Kentucky,2006-07,1,0,0,1,0
Carter-Kentucky,2007-08,1,0,0,1,0
Carter-Kentucky,2008-09,1,0,0,1,0
Carter-Kentucky,2009-10,1,0,0,1,0
Carter-Kentucky,2010-11,1,0,0,1,0
Carter-Kentucky,2011-12,1,0,0,1,0
Carter-Kentucky,2012-13,1,1,0,0,0.00182481751824818
Carter-Kentucky,2013-14,1,0,0,1,0
Carter-Kentucky,2014-15,1,0,0,1,0
Carter-Kentucky,2015-16,1,0,0,1,0
Carter-Kentucky,2016-17,1,0,0,1,0
Carter-Kentucky,2017-18,1,0,0,1,0
Carter-Kentucky,2018-19,1,0,0,1,0
Carter-Missouri,2006-07,2,0,0,2,0
Carter-Missouri,2007-08,2,0,0,2,0
Carter-Missouri,2008-09,2,0,0,2,0
Carter-Missouri,2009-10,3,0,2,1,0
Carter-Missouri,2010-11,2,0,0,2,0
Carter-Missouri,2011-12,2,0,0,2,0
Carter-Missouri,2012-13,2,0,0,2,0
Carter-Missouri,2013-14,2,0,0,2,0
Carter-Missouri,2014-15,3,0,2,1,0
Carter-Missouri,2015-16,2,0,0,2,0
Carter-Missouri,2016-17,2,0,0,2,0
Carter-Missouri,2017-18,2,0,0,2,0
Carter-Missouri,2018-19,2,0,0,2,0
Carter-Tennessee,2006-07,2,0,0,2,0
Carter-Tennessee,2007-08,2,0,0,2,0
Carter-Tennessee,2008-09,2,0,0,2,0
Carter-Tennessee,2009-10,2,1,0,1,0.00182481751824818
Carter-Tennessee,2010-11,2,1,0,1,0.00182481751824818
Carter-Tennessee,2011-12,2,0,0,2,0
Carter-Tennessee,2012-13,2,0,0,2,0
Carter-Tennessee,2013-14,2,0,0,2,0
Carter-Tennessee,2014-15,2,0,0,2,0
Carter-Tennessee,2015-16,2,0,0,2,0
Carter-Tennessee,2016-17,2,0,0,2,0
Carter-Tennessee,2017-18,2,0,0,2,0
Carter-Tennessee,2018-19,2,0,0,2,0
Cass-Nebraska,2006-07,2,0,0,2,0
Cass-Nebraska,2007-08,2,0,0,2,0
Cass-Nebraska,2008-09,2,0,0,2,0
Cass-Nebraska,2009-10,2,0,0,2,0
Cass-Nebraska,2010-11,2,0,0,2,0
Cass-Nebraska,2011-12,2,0,0,2,0
Cass-Nebraska,2012-13,2,0,0,2,0
Cass-Nebraska,2013-14,2,0,0,2,0
Cass-Nebraska,2014-15,2,0,0,2,0
Cass-Nebraska,2015-16,3,0,2,1,0
Cass-Nebraska,2016-17,3,0,2,1,0
Cass-Nebraska,2017-18,2,0,0,2,0
Cass-Nebraska,2018-19,2,0,0,2,0
Catoosa-Georgia,2006-07,2,0,0,2,0
Catoosa-Georgia,2007-08,2,0,0,2,0
Catoosa-Georgia,2008-09,2,0,0,2,0
Catoosa-Georgia,2009-10,2,0,0,2,0
Catoosa-Georgia,2010-11,2,0,0,2,0
Catoosa-Georgia,2011-12,2,1,0,1,0.00182481751824818
Catoosa-Georgia,2012-13,2,1,0,1,0.00182481751824818
Catoosa-Georgia,2013-14,2,0,0,2,0
Catoosa-Georgia,2014-15,2,0,0,2,0
Catoosa-Georgia,2015-16,2,0,0,2,0
Catoosa-Georgia,2016-17,2,0,0,2,0
Catoosa-Georgia,2017-18,2,0,0,2,0
Catoosa-Georgia,2018-19,2,0,0,2,0
Cattaraugus-New York,2006-07,2,0,0,2,0
Cattaraugus-New York,2007-08,2,0,0,2,0
Cattaraugus-New York,2008-09,2,0,0,2,0
Cattaraugus-New York,2009-10,2,1,0,1,0.00182481751824818
Cattaraugus-New York,2010-11,2,0,0,2,0
Cattaraugus-New York,2011-12,2,1,0,1,0.00182481751824818
Cattaraugus-New York,2012-13,2,0,0,2,0
Cattaraugus-New York,2013-14,2,0,0,2,0
Cattaraugus-New York,2014-15,2,0,0,2,0
Cattaraugus-New York,2015-16,2,0,0,2,0
Cattaraugus-New York,2016-17,2,0,0,2,0
Cattaraugus-New York,2017-18,2,0,0,2,0
Cattaraugus-New York,2018-19,2,0,0,2,0
Cedar-Missouri,2006-07,2,0,0,2,0
Cedar-Missouri,2007-08,2,0,0,2,0
Cedar-Missouri,2008-09,2,0,0,2,0
Cedar-Missouri,2009-10,2,0,0,2,0
Cedar-Missouri,2010-11,2,0,0,2,0
Cedar-Missouri,2011-12,2,0,0,2,0
Cedar-Missouri,2012-13,2,0,0,2,0
Cedar-Missouri,2013-14,2,0,0,2,0
Cedar-Missouri,2014-15,2,0,0,2,0
Cedar-Missouri,2015-16,4,0,4,0,0
Cedar-Missouri,2016-17,2,0,0,2,0
Cedar-Missouri,2017-18,2,0,0,2,0
Cedar-Missouri,2018-19,2,0,0,2,0
Census Div. 4/St George's-Newfoundland,2006-07,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2007-08,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2008-09,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2009-10,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2010-11,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2011-12,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2012-13,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2013-14,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2014-15,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2015-16,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2016-17,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2017-18,0,0,0,0,0
Census Div. 4/St George's-Newfoundland,2018-19,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2006-07,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2007-08,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2008-09,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2009-10,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2010-11,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2011-12,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2012-13,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2013-14,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2014-15,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2015-16,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2016-17,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2017-18,0,0,0,0,0
Census Div. 5/Humber District-Newfoundland,2018-19,0,0,0,0,0
Centre-Pennsylvania,2006-07,5,0,0,5,0
Centre-Pennsylvania,2007-08,5,0,0,5,0
Centre-Pennsylvania,2008-09,5,1,0,4,0.00182481751824818
Centre-Pennsylvania,2009-10,5,2,0,3,0.00364963503649635
Centre-Pennsylvania,2010-11,5,0,0,5,0
Centre-Pennsylvania,2011-12,6,1,2,3,0.00182481751824818
Centre-Pennsylvania,2012-13,5,0,0,5,0
Centre-Pennsylvania,2013-14,5,0,0,5,0
Centre-Pennsylvania,2014-15,5,0,0,5,0
Centre-Pennsylvania,2015-16,5,0,0,5,0
Centre-Pennsylvania,2016-17,5,0,0,5,0
Centre-Pennsylvania,2017-18,5,0,0,5,0
Centre-Pennsylvania,2018-19,5,0,0,5,0
Charlotte-New Brunswick,2006-07,0,0,0,0,0
Charlotte-New Brunswick,2007-08,0,0,0,0,0
Charlotte-New Brunswick,2008-09,0,0,0,0,0
Charlotte-New Brunswick,2009-10,0,0,0,0,0
Charlotte-New Brunswick,2010-11,0,0,0,0,0
Charlotte-New Brunswick,2011-12,0,0,0,0,0
Charlotte-New Brunswick,2012-13,0,0,0,0,0
Charlotte-New Brunswick,2013-14,0,0,0,0,0
Charlotte-New Brunswick,2014-15,0,0,0,0,0
Charlotte-New Brunswick,2015-16,0,0,0,0,0
Charlotte-New Brunswick,2016-17,0,0,0,0,0
Charlotte-New Brunswick,2017-18,0,0,0,0,0
Charlotte-New Brunswick,2018-19,0,0,0,0,0
Chattooga-Georgia,2006-07,3,0,0,3,0
Chattooga-Georgia,2007-08,3,0,0,3,0
Chattooga-Georgia,2008-09,3,0,0,3,0
Chattooga-Georgia,2009-10,3,0,0,3,0
Chattooga-Georgia,2010-11,3,0,0,3,0
Chattooga-Georgia,2011-12,3,0,0,3,0
Chattooga-Georgia,2012-13,3,1,0,2,0.00182481751824818
Chattooga-Georgia,2013-14,3,0,0,3,0
Chattooga-Georgia,2014-15,4,0,2,2,0
Chattooga-Georgia,2015-16,3,1,0,2,0.00182481751824818
Chattooga-Georgia,2016-17,3,0,0,3,0
Chattooga-Georgia,2017-18,3,0,0,3,0
Chattooga-Georgia,2018-19,3,0,0,3,0
Cherokee-Kansas,2006-07,2,0,0,2,0
Cherokee-Kansas,2007-08,2,0,0,2,0
Cherokee-Kansas,2008-09,2,0,0,2,0
Cherokee-Kansas,2009-10,2,0,0,2,0
Cherokee-Kansas,2010-11,2,0,0,2,0
Cherokee-Kansas,2011-12,2,0,0,2,0
Cherokee-Kansas,2012-13,2,0,0,2,0
Cherokee-Kansas,2013-14,2,0,0,2,0
Cherokee-Kansas,2014-15,2,0,0,2,0
Cherokee-Kansas,2015-16,2,0,0,2,0
