...1,county,X,...4
3,Hamilton-New York,1,466
3,Washington-New York,1,466
3,Warren-New York,0,466
3,Montgomery-New York,0,466
3,Schoharie-New York,0,466
3,Albany-New York,0,466
3,Columbia-New York,0,466
3,Ulster-New York,0,466
3,Sullivan-New York,0,466
3,Orange-New York,1,466
3,Putnam-New York,1,466
3,Suffolk-New York,1,466
3,Jefferson-New York,0,466
3,Lewis-New York,1,466
3,Onondaga-New York,1,466
3,Erie-New York,1,466
3,Livingston-New York,1,466
3,Cattaraugus-New York,1,466
3,Clinton-New York,1,508
3,Franklin-New York,1,508
3,Essex-New York,0,508
3,Hamilton-New York,1,508
3,Washington-New York,1,508
3,Warren-New York,0,508
3,Montgomery-New York,0,508
3,Schoharie-New York,0,508
3,Albany-New York,0,508
3,Columbia-New York,0,508
3,Ulster-New York,0,508
3,Sullivan-New York,0,508
3,Orange-New York,1,508
3,Putnam-New York,1,508
3,Suffolk-New York,1,508
3,Jefferson-New York,0,508
3,Lewis-New York,1,508
3,Onondaga-New York,1,508
3,Erie-New York,1,508
3,Livingston-New York,1,508
3,Cattaraugus-New York,1,508
3,Clinton-New York,1,510
3,Franklin-New York,1,510
3,Essex-New York,0,510
3,Hamilton-New York,1,510
3,Washington-New York,1,510
3,Warren-New York,0,510
3,Montgomery-New York,0,510
3,Schoharie-New York,0,510
3,Albany-New York,0,510
3,Columbia-New York,0,510
3,Ulster-New York,0,510
3,Sullivan-New York,0,510
3,Orange-New York,1,510
3,Putnam-New York,1,510
3,Suffolk-New York,1,510
3,Jefferson-New York,0,510
3,Lewis-New York,1,510
3,Onondaga-New York,1,510
3,Erie-New York,1,510
3,Livingston-New York,1,510
3,Cattaraugus-New York,1,510
3,Clinton-New York,1,602
3,Franklin-New York,1,602
3,Essex-New York,0,602
3,Hamilton-New York,1,602
3,Washington-New York,1,602
3,Warren-New York,0,602
3,Montgomery-New York,0,602
3,Schoharie-New York,0,602
3,Albany-New York,0,602
3,Columbia-New York,0,602
3,Ulster-New York,0,602
3,Sullivan-New York,0,602
3,Orange-New York,1,602
3,Putnam-New York,1,602
3,Suffolk-New York,1,602
3,Jefferson-New York,0,602
3,Lewis-New York,1,602
3,Onondaga-New York,1,602
3,Erie-New York,1,602
3,Livingston-New York,1,602
3,Cattaraugus-New York,1,602
3,Clinton-New York,1,628
3,Franklin-New York,1,628
3,Essex-New York,0,628
3,Hamilton-New York,1,628
3,Washington-New York,1,628
3,Warren-New York,0,628
3,Montgomery-New York,0,628
3,Schoharie-New York,0,628
3,Albany-New York,0,628
3,Columbia-New York,0,628
3,Ulster-New York,0,628
3,Sullivan-New York,0,628
3,Orange-New York,1,628
3,Putnam-New York,1,628
3,Suffolk-New York,1,628
3,Jefferson-New York,0,628
3,Lewis-New York,1,628
3,Onondaga-New York,1,628
3,Erie-New York,1,628
3,Livingston-New York,1,628
3,Cattaraugus-New York,1,628
3,Clinton-New York,1,638
3,Franklin-New York,1,638
3,Essex-New York,0,638
3,Hamilton-New York,1,638
3,Washington-New York,1,638
3,Warren-New York,0,638
3,Montgomery-New York,0,638
3,Schoharie-New York,0,638
3,Albany-New York,0,638
3,Columbia-New York,0,638
3,Ulster-New York,0,638
3,Sullivan-New York,0,638
3,Orange-New York,1,638
3,Putnam-New York,1,638
3,Suffolk-New York,1,638
3,Jefferson-New York,0,638
3,Lewis-New York,1,638
3,Onondaga-New York,1,638
3,Erie-New York,1,638
3,Livingston-New York,1,638
3,Cattaraugus-New York,1,638
3,Clinton-New York,1,678
3,Franklin-New York,1,678
3,Essex-New York,0,678
3,Hamilton-New York,1,678
3,Washington-New York,1,678
3,Warren-New York,0,678
3,Montgomery-New York,0,678
3,Schoharie-New York,0,678
3,Albany-New York,0,678
3,Columbia-New York,0,678
3,Ulster-New York,0,678
3,Sullivan-New York,0,678
3,Orange-New York,1,678
3,Putnam-New York,1,678
3,Suffolk-New York,1,678
3,Jefferson-New York,0,678
3,Lewis-New York,1,678
3,Onondaga-New York,1,678
3,Erie-New York,1,678
3,Livingston-New York,1,678
3,Cattaraugus-New York,1,678
3,Clinton-New York,1,714
3,Franklin-New York,1,714
3,Essex-New York,0,714
3,Hamilton-New York,1,714
3,Washington-New York,1,714
3,Warren-New York,0,714
3,Montgomery-New York,0,714
3,Schoharie-New York,0,714
3,Albany-New York,0,714
3,Columbia-New York,0,714
3,Ulster-New York,0,714
3,Sullivan-New York,0,714
3,Orange-New York,1,714
3,Putnam-New York,1,714
3,Suffolk-New York,1,714
3,Jefferson-New York,0,714
3,Lewis-New York,1,714
3,Onondaga-New York,1,714
3,Erie-New York,1,714
3,Livingston-New York,1,714
3,Cattaraugus-New York,1,714
3,Clinton-New York,0,748
3,Franklin-New York,0,748
3,Essex-New York,0,748
3,Hamilton-New York,0,748
3,Washington-New York,0,748
3,Warren-New York,0,748
3,Montgomery-New York,0,748
3,Schoharie-New York,0,748
3,Albany-New York,0,748
3,Columbia-New York,0,748
3,Ulster-New York,0,748
3,Sullivan-New York,0,748
3,Orange-New York,1,748
3,Putnam-New York,0,748
3,Suffolk-New York,1,748
3,Jefferson-New York,0,748
3,Lewis-New York,0,748
3,Onondaga-New York,0,748
3,Erie-New York,1,748
3,Livingston-New York,1,748
3,Cattaraugus-New York,1,748
3,Clinton-New York,0,782
3,Franklin-New York,0,782
3,Essex-New York,0,782
3,Hamilton-New York,0,782
3,Washington-New York,0,782
3,Warren-New York,0,782
3,Montgomery-New York,0,782
3,Schoharie-New York,0,782
3,Albany-New York,0,782
3,Columbia-New York,0,782
3,Ulster-New York,0,782
3,Sullivan-New York,0,782
3,Orange-New York,1,782
3,Putnam-New York,0,782
3,Suffolk-New York,1,782
3,Jefferson-New York,0,782
3,Lewis-New York,0,782
3,Onondaga-New York,0,782
3,Erie-New York,1,782
3,Livingston-New York,1,782
3,Cattaraugus-New York,1,782
3,Clinton-New York,0,818
3,Franklin-New York,0,818
3,Essex-New York,0,818
3,Hamilton-New York,0,818
3,Washington-New York,0,818
3,Warren-New York,0,818
3,Montgomery-New York,0,818
3,Schoharie-New York,0,818
3,Albany-New York,0,818
3,Columbia-New York,0,818
3,Ulster-New York,0,818
3,Sullivan-New York,0,818
3,Orange-New York,1,818
3,Putnam-New York,0,818
3,Suffolk-New York,1,818
3,Jefferson-New York,0,818
3,Lewis-New York,0,818
3,Onondaga-New York,0,818
3,Erie-New York,1,818
3,Livingston-New York,1,818
3,Cattaraugus-New York,1,818
3,Clinton-New York,0,870
3,Franklin-New York,0,870
3,Essex-New York,0,870
3,Hamilton-New York,0,870
3,Washington-New York,0,870
3,Warren-New York,0,870
3,Montgomery-New York,0,870
3,Schoharie-New York,0,870
3,Albany-New York,0,870
3,Columbia-New York,0,870
3,Ulster-New York,0,870
3,Sullivan-New York,0,870
3,Orange-New York,1,870
3,Putnam-New York,0,870
3,Suffolk-New York,1,870
3,Jefferson-New York,0,870
3,Lewis-New York,0,870
3,Onondaga-New York,0,870
3,Erie-New York,1,870
3,Livingston-New York,1,870
3,Cattaraugus-New York,1,870
3,Clinton-New York,0,904
3,Franklin-New York,0,904
3,Essex-New York,0,904
3,Hamilton-New York,0,904
3,Washington-New York,0,904
3,Warren-New York,0,904
3,Montgomery-New York,0,904
3,Schoharie-New York,0,904
3,Albany-New York,0,904
3,Columbia-New York,0,904
3,Ulster-New York,0,904
3,Sullivan-New York,0,904
3,Orange-New York,1,904
3,Putnam-New York,0,904
3,Suffolk-New York,1,904
3,Jefferson-New York,0,904
3,Lewis-New York,0,904
3,Onondaga-New York,0,904
3,Erie-New York,1,904
3,Livingston-New York,1,904
3,Cattaraugus-New York,1,904
3,Clinton-New York,0,908
3,Franklin-New York,0,908
3,Essex-New York,0,908
3,Hamilton-New York,0,908
3,Washington-New York,0,908
3,Warren-New York,0,908
3,Montgomery-New York,0,908
3,Schoharie-New York,0,908
3,Albany-New York,0,908
3,Columbia-New York,0,908
3,Ulster-New York,0,908
3,Sullivan-New York,0,908
3,Orange-New York,1,908
3,Putnam-New York,0,908
3,Suffolk-New York,1,908
3,Jefferson-New York,0,908
3,Lewis-New York,0,908
3,Onondaga-New York,0,908
3,Erie-New York,1,908
3,Livingston-New York,1,908
3,Cattaraugus-New York,1,908
3,Clinton-New York,0,970
3,Franklin-New York,0,970
3,Essex-New York,0,970
3,Hamilton-New York,0,970
3,Washington-New York,0,970
3,Warren-New York,0,970
3,Montgomery-New York,0,970
3,Schoharie-New York,0,970
3,Albany-New York,0,970
3,Columbia-New York,0,970
3,Ulster-New York,0,970
3,Sullivan-New York,0,970
3,Orange-New York,1,970
3,Putnam-New York,0,970
3,Suffolk-New York,1,970
3,Jefferson-New York,0,970
3,Lewis-New York,0,970
3,Onondaga-New York,0,970
3,Erie-New York,1,970
3,Livingston-New York,1,970
3,Cattaraugus-New York,1,970
3,Clinton-New York,0,1070
3,Franklin-New York,0,1070
3,Essex-New York,0,1070
3,Hamilton-New York,0,1070
3,Washington-New York,0,1070
3,Warren-New York,0,1070
3,Montgomery-New York,0,1070
3,Schoharie-New York,0,1070
3,Albany-New York,0,1070
3,Columbia-New York,0,1070
3,Ulster-New York,0,1070
3,Sullivan-New York,0,1070
3,Orange-New York,1,1070
3,Putnam-New York,0,1070
3,Suffolk-New York,1,1070
3,Jefferson-New York,0,1070
3,Lewis-New York,0,1070
3,Onondaga-New York,0,1070
3,Erie-New York,1,1070
3,Livingston-New York,1,1070
3,Cattaraugus-New York,1,1070
3,Clinton-New York,0,1130
3,Franklin-New York,0,1130
3,Essex-New York,0,1130
3,Hamilton-New York,0,1130
3,Washington-New York,0,1130
3,Warren-New York,0,1130
3,Montgomery-New York,0,1130
3,Schoharie-New York,0,1130
3,Albany-New York,0,1130
3,Columbia-New York,0,1130
3,Ulster-New York,0,1130
3,Sullivan-New York,0,1130
3,Orange-New York,0,1130
3,Putnam-New York,0,1130
3,Suffolk-New York,1,1130
3,Jefferson-New York,0,1130
3,Lewis-New York,0,1130
3,Onondaga-New York,0,1130
3,Erie-New York,0,1130
3,Livingston-New York,0,1130
3,Cattaraugus-New York,1,1130
3,Clinton-New York,0,1690
3,Franklin-New York,0,1690
3,Essex-New York,0,1690
3,Hamilton-New York,0,1690
3,Washington-New York,0,1690
3,Warren-New York,0,1690
3,Montgomery-New York,0,1690
3,Schoharie-New York,0,1690
3,Albany-New York,0,1690
3,Columbia-New York,0,1690
3,Ulster-New York,0,1690
3,Sullivan-New York,0,1690
3,Orange-New York,0,1690
3,Putnam-New York,0,1690
3,Suffolk-New York,1,1690
3,Jefferson-New York,0,1690
3,Lewis-New York,0,1690
3,Onondaga-New York,0,1690
3,Erie-New York,0,1690
3,Livingston-New York,0,1690
3,Cattaraugus-New York,1,1690
3,Clinton-New York,0,1770
3,Franklin-New York,0,1770
3,Essex-New York,0,1770
3,Hamilton-New York,0,1770
3,Washington-New York,0,1770
3,Warren-New York,0,1770
3,Montgomery-New York,0,1770
3,Schoharie-New York,0,1770
3,Albany-New York,0,1770
3,Columbia-New York,0,1770
3,Ulster-New York,0,1770
3,Sullivan-New York,0,1770
3,Orange-New York,0,1770
3,Putnam-New York,0,1770
3,Suffolk-New York,0,1770
3,Jefferson-New York,0,1770
3,Lewis-New York,0,1770
3,Onondaga-New York,0,1770
3,Erie-New York,0,1770
3,Livingston-New York,0,1770
3,Cattaraugus-New York,1,1770
3,Clinton-New York,0,1878
3,Franklin-New York,0,1878
3,Essex-New York,0,1878
3,Hamilton-New York,0,1878
3,Washington-New York,0,1878
3,Warren-New York,0,1878
3,Montgomery-New York,0,1878
3,Schoharie-New York,0,1878
3,Albany-New York,0,1878
3,Columbia-New York,0,1878
3,Ulster-New York,0,1878
3,Sullivan-New York,0,1878
3,Orange-New York,0,1878
3,Putnam-New York,0,1878
3,Suffolk-New York,0,1878
3,Jefferson-New York,0,1878
3,Lewis-New York,0,1878
3,Onondaga-New York,0,1878
3,Erie-New York,0,1878
3,Livingston-New York,0,1878
3,Cattaraugus-New York,1,1878
3,Clinton-New York,0,2014
3,Franklin-New York,0,2014
3,Essex-New York,0,2014
3,Hamilton-New York,0,2014
3,Washington-New York,0,2014
3,Warren-New York,0,2014
3,Montgomery-New York,0,2014
3,Schoharie-New York,0,2014
3,Albany-New York,0,2014
3,Columbia-New York,0,2014
3,Ulster-New York,0,2014
3,Sullivan-New York,0,2014
3,Orange-New York,0,2014
3,Putnam-New York,0,2014
3,Suffolk-New York,0,2014
3,Jefferson-New York,0,2014
3,Lewis-New York,0,2014
3,Onondaga-New York,0,2014
3,Erie-New York,0,2014
3,Livingston-New York,0,2014
3,Cattaraugus-New York,1,2014
3,Clinton-New York,0,2080
3,Franklin-New York,0,2080
3,Essex-New York,0,2080
3,Hamilton-New York,0,2080
3,Washington-New York,0,2080
3,Warren-New York,0,2080
3,Montgomery-New York,0,2080
3,Schoharie-New York,0,2080
3,Albany-New York,0,2080
3,Columbia-New York,0,2080
3,Ulster-New York,0,2080
3,Sullivan-New York,0,2080
3,Orange-New York,0,2080
3,Putnam-New York,0,2080
3,Suffolk-New York,0,2080
3,Jefferson-New York,0,2080
3,Lewis-New York,0,2080
3,Onondaga-New York,0,2080
3,Erie-New York,0,2080
3,Livingston-New York,0,2080
3,Cattaraugus-New York,1,2080
3,Clinton-New York,0,3180
3,Franklin-New York,0,3180
3,Essex-New York,0,3180
3,Hamilton-New York,0,3180
3,Washington-New York,0,3180
3,Warren-New York,0,3180
3,Montgomery-New York,0,3180
3,Schoharie-New York,0,3180
3,Albany-New York,0,3180
3,Columbia-New York,0,3180
3,Ulster-New York,0,3180
3,Sullivan-New York,0,3180
3,Orange-New York,0,3180
3,Putnam-New York,0,3180
3,Suffolk-New York,0,3180
3,Jefferson-New York,0,3180
3,Lewis-New York,0,3180
3,Onondaga-New York,0,3180
3,Erie-New York,0,3180
3,Livingston-New York,0,3180
3,Cattaraugus-New York,0,3180
4,Clinton-New York,1,176
4,Franklin-New York,1,176
4,Essex-New York,1,176
4,Hamilton-New York,1,176
4,Washington-New York,1,176
4,Warren-New York,1,176
4,Montgomery-New York,1,176
4,Schoharie-New York,0,176
4,Albany-New York,0,176
4,Columbia-New York,1,176
4,Ulster-New York,1,176
4,Sullivan-New York,1,176
4,Orange-New York,1,176
4,Putnam-New York,1,176
4,Suffolk-New York,1,176
4,Jefferson-New York,1,176
4,Lewis-New York,1,176
4,Onondaga-New York,1,176
4,Erie-New York,1,176
4,Livingston-New York,1,176
4,Cattaraugus-New York,1,176
4,Clinton-New York,1,202
4,Franklin-New York,1,202
4,Essex-New York,1,202
4,Hamilton-New York,1,202
4,Washington-New York,1,202
4,Warren-New York,1,202
4,Montgomery-New York,1,202
4,Schoharie-New York,0,202
4,Albany-New York,0,202
4,Columbia-New York,1,202
4,Ulster-New York,1,202
4,Sullivan-New York,1,202
4,Orange-New York,1,202
4,Putnam-New York,1,202
4,Suffolk-New York,1,202
4,Jefferson-New York,1,202
4,Lewis-New York,1,202
4,Onondaga-New York,1,202
4,Erie-New York,1,202
4,Livingston-New York,1,202
4,Cattaraugus-New York,1,202
4,Clinton-New York,1,286
4,Franklin-New York,1,286
4,Essex-New York,1,286
4,Hamilton-New York,1,286
4,Washington-New York,1,286
4,Warren-New York,1,286
4,Montgomery-New York,1,286
4,Schoharie-New York,0,286
4,Albany-New York,0,286
4,Columbia-New York,1,286
4,Ulster-New York,1,286
4,Sullivan-New York,1,286
4,Orange-New York,1,286
4,Putnam-New York,1,286
4,Suffolk-New York,1,286
4,Jefferson-New York,1,286
4,Lewis-New York,1,286
4,Onondaga-New York,1,286
4,Erie-New York,1,286
4,Livingston-New York,1,286
4,Cattaraugus-New York,1,286
4,Clinton-New York,1,336
4,Franklin-New York,1,336
4,Essex-New York,1,336
4,Hamilton-New York,1,336
4,Washington-New York,1,336
4,Warren-New York,1,336
4,Montgomery-New York,1,336
4,Schoharie-New York,0,336
4,Albany-New York,0,336
4,Columbia-New York,1,336
4,Ulster-New York,1,336
4,Sullivan-New York,1,336
4,Orange-New York,1,336
4,Putnam-New York,1,336
4,Suffolk-New York,1,336
4,Jefferson-New York,1,336
4,Lewis-New York,1,336
4,Onondaga-New York,1,336
4,Erie-New York,1,336
4,Livingston-New York,1,336
4,Cattaraugus-New York,1,336
4,Clinton-New York,1,390
4,Franklin-New York,1,390
4,Essex-New York,1,390
4,Hamilton-New York,1,390
4,Washington-New York,1,390
4,Warren-New York,1,390
4,Montgomery-New York,1,390
4,Schoharie-New York,0,390
4,Albany-New York,0,390
4,Columbia-New York,1,390
4,Ulster-New York,1,390
4,Sullivan-New York,1,390
4,Orange-New York,1,390
4,Putnam-New York,1,390
4,Suffolk-New York,1,390
4,Jefferson-New York,1,390
4,Lewis-New York,1,390
4,Onondaga-New York,1,390
4,Erie-New York,1,390
4,Livingston-New York,1,390
4,Cattaraugus-New York,1,390
4,Clinton-New York,1,614
4,Franklin-New York,1,614
4,Essex-New York,0,614
4,Hamilton-New York,1,614
4,Washington-New York,1,614
4,Warren-New York,0,614
4,Montgomery-New York,0,614
4,Schoharie-New York,0,614
4,Albany-New York,0,614
4,Columbia-New York,0,614
4,Ulster-New York,0,614
4,Sullivan-New York,0,614
4,Orange-New York,1,614
4,Putnam-New York,1,614
4,Suffolk-New York,1,614
4,Jefferson-New York,0,614
4,Lewis-New York,1,614
4,Onondaga-New York,1,614
4,Erie-New York,1,614
4,Livingston-New York,1,614
4,Cattaraugus-New York,1,614
4,Clinton-New York,1,624
4,Franklin-New York,1,624
4,Essex-New York,0,624
4,Hamilton-New York,1,624
4,Washington-New York,1,624
4,Warren-New York,0,624
4,Montgomery-New York,0,624
4,Schoharie-New York,0,624
4,Albany-New York,0,624
4,Columbia-New York,0,624
4,Ulster-New York,0,624
4,Sullivan-New York,0,624
4,Orange-New York,1,624
4,Putnam-New York,1,624
4,Suffolk-New York,1,624
4,Jefferson-New York,0,624
4,Lewis-New York,1,624
4,Onondaga-New York,1,624
4,Erie-New York,1,624
4,Livingston-New York,1,624
4,Cattaraugus-New York,1,624
4,Clinton-New York,1,658
4,Franklin-New York,1,658
4,Essex-New York,0,658
4,Hamilton-New York,1,658
4,Washington-New York,1,658
4,Warren-New York,0,658
4,Montgomery-New York,0,658
4,Schoharie-New York,0,658
4,Albany-New York,0,658
4,Columbia-New York,0,658
4,Ulster-New York,0,658
4,Sullivan-New York,0,658
4,Orange-New York,1,658
4,Putnam-New York,1,658
4,Suffolk-New York,1,658
4,Jefferson-New York,0,658
4,Lewis-New York,1,658
4,Onondaga-New York,1,658
4,Erie-New York,1,658
4,Livingston-New York,1,658
4,Cattaraugus-New York,1,658
4,Clinton-New York,1,690
4,Franklin-New York,1,690
4,Essex-New York,0,690
4,Hamilton-New York,1,690
4,Washington-New York,1,690
4,Warren-New York,0,690
4,Montgomery-New York,0,690
4,Schoharie-New York,0,690
4,Albany-New York,0,690
4,Columbia-New York,0,690
4,Ulster-New York,0,690
4,Sullivan-New York,0,690
4,Orange-New York,1,690
4,Putnam-New York,1,690
4,Suffolk-New York,1,690
4,Jefferson-New York,0,690
4,Lewis-New York,1,690
4,Onondaga-New York,1,690
4,Erie-New York,1,690
4,Livingston-New York,1,690
4,Cattaraugus-New York,1,690
4,Clinton-New York,1,700
4,Franklin-New York,1,700
4,Essex-New York,0,700
4,Hamilton-New York,1,700
4,Washington-New York,1,700
4,Warren-New York,0,700
4,Montgomery-New York,0,700
4,Schoharie-New York,0,700
4,Albany-New York,0,700
4,Columbia-New York,0,700
4,Ulster-New York,0,700
4,Sullivan-New York,0,700
4,Orange-New York,1,700
4,Putnam-New York,1,700
4,Suffolk-New York,1,700
4,Jefferson-New York,0,700
4,Lewis-New York,1,700
4,Onondaga-New York,1,700
4,Erie-New York,1,700
4,Livingston-New York,1,700
4,Cattaraugus-New York,1,700
4,Clinton-New York,0,788
4,Franklin-New York,0,788
4,Essex-New York,0,788
4,Hamilton-New York,0,788
4,Washington-New York,0,788
4,Warren-New York,0,788
4,Montgomery-New York,0,788
4,Schoharie-New York,0,788
4,Albany-New York,0,788
4,Columbia-New York,0,788
4,Ulster-New York,0,788
4,Sullivan-New York,0,788
4,Orange-New York,1,788
4,Putnam-New York,0,788
4,Suffolk-New York,1,788
4,Jefferson-New York,0,788
4,Lewis-New York,0,788
4,Onondaga-New York,0,788
4,Erie-New York,1,788
4,Livingston-New York,1,788
4,Cattaraugus-New York,1,788
4,Clinton-New York,0,1014
4,Franklin-New York,0,1014
4,Essex-New York,0,1014
4,Hamilton-New York,0,1014
4,Washington-New York,0,1014
4,Warren-New York,0,1014
4,Montgomery-New York,0,1014
4,Schoharie-New York,0,1014
4,Albany-New York,0,1014
4,Columbia-New York,0,1014
4,Ulster-New York,0,1014
4,Sullivan-New York,0,1014
4,Orange-New York,1,1014
4,Putnam-New York,0,1014
4,Suffolk-New York,1,1014
4,Jefferson-New York,0,1014
4,Lewis-New York,0,1014
4,Onondaga-New York,0,1014
4,Erie-New York,1,1014
4,Livingston-New York,1,1014
4,Cattaraugus-New York,1,1014
4,Clinton-New York,0,1048
4,Franklin-New York,0,1048
4,Essex-New York,0,1048
4,Hamilton-New York,0,1048
4,Washington-New York,0,1048
4,Warren-New York,0,1048
4,Montgomery-New York,0,1048
4,Schoharie-New York,0,1048
4,Albany-New York,0,1048
4,Columbia-New York,0,1048
4,Ulster-New York,0,1048
4,Sullivan-New York,0,1048
4,Orange-New York,1,1048
4,Putnam-New York,0,1048
4,Suffolk-New York,1,1048
4,Jefferson-New York,0,1048
4,Lewis-New York,0,1048
4,Onondaga-New York,0,1048
4,Erie-New York,1,1048
4,Livingston-New York,1,1048
4,Cattaraugus-New York,1,1048
4,Clinton-New York,0,1404
4,Franklin-New York,0,1404
4,Essex-New York,0,1404
4,Hamilton-New York,0,1404
4,Washington-New York,0,1404
4,Warren-New York,0,1404
4,Montgomery-New York,0,1404
4,Schoharie-New York,0,1404
4,Albany-New York,0,1404
4,Columbia-New York,0,1404
4,Ulster-New York,0,1404
4,Sullivan-New York,0,1404
4,Orange-New York,0,1404
4,Putnam-New York,0,1404
4,Suffolk-New York,1,1404
4,Jefferson-New York,0,1404
4,Lewis-New York,0,1404
4,Onondaga-New York,0,1404
4,Erie-New York,0,1404
4,Livingston-New York,0,1404
4,Cattaraugus-New York,1,1404
4,Clinton-New York,0,1518
4,Franklin-New York,0,1518
4,Essex-New York,0,1518
4,Hamilton-New York,0,1518
4,Washington-New York,0,1518
4,Warren-New York,0,1518
4,Montgomery-New York,0,1518
4,Schoharie-New York,0,1518
4,Albany-New York,0,1518
