users	status	date	clean_log	i
salz69	Found it	7/28/2018	BASH WEEKEND BABY!!! I headed to my 10th MWGB this weekend and hit LOTS of great caches with Diggin Up Bones!! We teamed up with several variations OHPA, PFM, and GSMM. Got into town Friday, grabbed some, and then did a full day marathon on Saturday- lot's of good times with lots of good people!! On Sunday I was able to team up with my parntner !FIA! in Columbus- we went down and did the Butterfly geo art- a well done series!!! We stamped all the logs with our stampes, and/or signed OHPA (DUB and I couldn't get them to add INTN ) I replaced some soggy logs and a few busted containers, -not to mention a few places where there were 2 containers, but for the most part, most everything was safe and sound and ready to be found! All challenges that cannot be verified by my profile, virtuals and Earthcaches will be addressed as soon as possible Thanks for all your hard work! Kudos to all the great hiders that played a part in my fun!!! This guy was in our flight pattern...TFTC!!!	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
Oneforfortytwo	Found it	7/28/2018	Stopped for this EarthCache before heading back to my car. Wasn't going to go in the cave, but I saw some trash inside and decided to retrieve it.	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
BWJM	Found it	7/28/2018	Found it! #7704. Norshley, DNStephens, fbax, Bavinator and I went on a road trip today to the Midwest Geobash near Toledo, Ohio. Our trip started before dawn at 5am but it was jam packed with lots of fun caches and lots of laughs with friends. I really enjoyed my trip with these guys today! Neat cave! We didn't venture in today however. One of the others took a photo and should be posting it. Answers have been sent to the CO by myself on behalf of the group.	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
PROBOB	Found it	7/25/2018	Unfortunately for me, our annual guys weekend ended up being the same time as MWGB this year. What to do, what to do?!? BOTH! So, I drove 1.5 hours to get down to bash... hit all of the caches on the fairgrounds except the night cache and the mob cache... then cached my way up to Mackinaw City. What would normally be a 4.5 hours drive took me 16.5 hours! LOL. I had a goal of 61 finds today to complete my quest for the hidden creatures Turtle souvenir... I ended up with 81. Woohoo!! I didn't have this earthcache or the nearby letterbox on my original target list for this trip, but when I saw how close I was going to be while doing the HBUSA series in the area - I couldn't resist hitting these. They've been on my to-do list for quite some time. I parked and made the long trek over to here, collected the necessary info that I already sent, took a pic that I'll upload soon, then headed further into the woods. Enjoyed the unique spot, marked as a favorite. Thanks for the educational smiley to add to my adventure!!!	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
XRayShooter	Found it	7/23/2018	This is number 1000 for me! Thanks for such a great adventure for a milestone number. It looks like some locals enjoy this place too as there are several areas of former campfires. The lesson in caves was fun as well. TFTC!	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
BinderyGuy	Found it	7/14/2018	(#19193) I hooked up with CritterLover today for an Earthcache excursion to Pokagon State Park in Indiana. We're both trying to qualify for an Earthcache Challenge cache, and with 7 Earthcaches in the area, Pokagon State Park seemed like a good place to knock out a bunch of Earthcaches all at once. Once we completed all the Earthcaches inside the boundaries of Pokagon State Park...... by noon...... we exited the park and grabbed another Earthcache that was on our "to do" list not far from the park, and then grabbed some lunch at a local restaurant in the area. While eating our lunch, we discussed other possible Earthcaches we might want to grab, since we were well ahead of our originally predicted timeframe. This Earthcache has been on my "to do" list for a while now, and CritterLover was game for swinging by here on our way back to the Portage, Michigan area. We enjoyed a nice hike out to GZ for this Earthcache.... I'd been out here previously for the nearby "SILAS DOTY CAVE" Letterbox Hybrid cache (GCTZVW), but this Earthcache wasn't published at that time. At any rate, once we arrived at this Earthcache, we spent quite a bit of time exploring the inside of the cave...... VERY COOL!!!!!!! ....... this one is getting a Favorite point from me. We spent some time snapping photos and gathering the required information. Once we were satisfied that we had what we needed to log this Earthcache, we moved on to the next Earthcache on our newly-created list. Thanks to Lwnam91 for developing this Earthcache and giving us the opportunity to visit this location and learn a few things about this cave and this area of Michigan. Photos have been uploaded and an email with my answers to your questions has been sent. Living and Geocaching with the Spirit of anttoady Forever in my heart. BinderyGuy Portage, MI	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
CritterLover	Found it	7/14/2018	BinderyGuy and I headed out for an Earthcache Adventure day. He had picked this one out for our target list and I am super happy we came here. We went into the cave and made our investigation. Very cool spot. I never would have known it was here, so thanks for this listing. It looks like some messy people know about this place. After finding the nearby Letterbox, we did some CITO and hauled out 2 stuffed grocery bags of garbage. Thanks for the fun.	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
zbeachbum	Found it	6/25/2018	Applied a thick layer of bug spray before heading out. Boyscout4ever is not afraid of man nor beast; he just hates TICKS. Indiana Jones has snakes, for my friend it’s TICKS. 😂 Very cool spot. Worth the hike. We also covered a couple miles of the North Country trail in this area. Thanks for bringing us to this awesome spot. (That we otherwise would have never known about.) TFTC!	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
boyscout4ever	Found it	6/25/2018	TFTC!!! Great day exploring the trails in this area with zbeachbum. Also found nearby letter box cache. Inside of the cave was clean on this day.	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
Cachedaug	Found it	5/22/2018	On my way to GeoWoodstock in Cincinnati and making my way around Ohio and nearby states. Made the hike to GZ fairly quickly and found the cave. Then I found the letterbox across the creek as well and hiked out. Answers submitted. Thanks!	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
PamperedParakeet	Found it	2/24/2018	Mrs. Parakeet was gone for the day, so Mr. Parakeet took off north for some solo caching. He had targeted a few caches in southern Michigan in order to complete a challenge and also made a few other stops along the way. I stopped by this one after finding the nearby letterbox. It was enjoyable to read about this! As I was alone, I wasn’t going to go into the cave, but maybe we’ll be back sometime to go in together. Answers have been sent. Thanks for setting this up, and we’re giving another favorite point. Find #973	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
IowaBeaver	Found it	11/6/2017	After finding the letterbox I had to investigate the cave before I left... Thanks! IowaBeaver	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
y2kcompliant	Found it	11/5/2017	Caching today with rootee2t and june17, rolling the odometer for two of the three teams. This park was our destination, as it has two awesome caches. We arrived at parking and the thunder was loud and rain was annoying. Instead of donning our orange vests, we had our colorful umbrellas to march through the woods. We found the letterbox, then had fun playing in the cave. Thanks for creating this fun cache for us to find. #20001 - rootee2t sent the email for the team TFTEC!	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
rootee2t	Found it	11/5/2017	Found with y2kcompliant & june17 while in the area on a milestone day. After finding the nearby letterbox cache we set our sites on this cool spot. We made our observations, took pics and looked around a bit, albeit quickly due to the abundance of rain, lightening and thunder in the area. Thanks for the geological education of the area and another EC smiley. email sent for our group.	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
june17	Found it	11/5/2017	Out caching with rootee2t and y2kcompliant on a mission to reach our 20k and 30k milestones today. We had picked the nearby letterbox for our milestone so this cache marks #1 of the next 10000 caches for us . Thanks for the smiley. Answers will be on the way shortly. Logged with GCDroid.	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
Joannvande	Write note	10/7/2017	Great spot and a challenge to got in and out.	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
Joannvande	Found it	10/7/2017	Favorite for this one. A challenge to find and a beautiful space upon arrival. Tftc	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
allenite	Write note	8/9/2017	Stopping by with a travel bug to visit this location.	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
Drunkin Monkeys	Found it	7/18/2017	Found while out and about in Michigan for the Bash.... thanks for the awesome area... we love caves... Answers are sent....	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
determined2	Found it	7/15/2017	found the cave but didn't have coveralls to explore inside,still interesting to see,thanks for creating the earthcache here.	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
Tjslady	Found it	6/17/2017	Thanks for sharing this interesting cave and the story that goes with it. Answers will be sent soon. TFTC! :)	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
Highcountryhikers	Found it	6/17/2017	1:25 pm. Thanks for bringing us back!! Found the Letterbox the last time we were here in 2014, also checked out Silas Doty's Cave and crawled around inside. Exploring it a second time was just as exciting as it was the first. Didn't realize it was an Earthcache at the time, we could have logged it back then ?! Fate played a role in our visit today when Tjslady messaged us that she needed a D/T 4.5/5 for her double fizzy, we suggested she try the Silas Doty Letterbox...Silas Doty wins hands-down we told her!! Plus, it would give us an opportunity to drive back out and log the Earthcache. It was fun exploring the cave again, even though we didn't actually squeeze inside this time...just kinda' peeked in since we're not especially fond of tight, dark closed-in places !? Actually, if truth be told...we didn't feel like getting dirty ...BEEN there, DONE that the last time we were out!! The answers to your questions are on the way. TFTEC...and for bringing us back out to one of our favorite places of all time. Favorite point from us. #3929	https://www.geocaching.com/geocache/GC2D73E_silas-dotys-cave
