users	status	date	clean_log	i
WINGS teacher	Didn't find it	4/5/2008	Yes, we know it is gone... we spent an hour trying to find it today around 3:00. We looked everywhere! Hope you plan on putting it back out as I was going to use it for a field trip for my students in 2 weeks. Please.... let me know when it is back so I can try to find it... again. Thanks.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Trafftoo	Archive	4/5/2008	Went by to pick up this cache, and found it had been muggled.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Cammie476	Found it	3/16/2008	Find 535 Chicocat and I had been planning to do this cache since it came out, so we figured today would be a good chance for us to get it. When e got to the final coords, someone asked us "are you here for the wedding" and we were afraid we wouldn't be able to get near the cache, but we were "early" enough that we had plenty of time before any of the wedding party or guests arrived. I had no idea this cave was here - might have to go back sometime when it is open and take a tour. If it wasn't for the cache here, I imagine I would have never known of this spot. Thanks for taking us here. TNLNSL	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
chicocat	Found it	3/16/2008	Cammie476 and I grabed this one just in time today as the area was set up for a wedding. Coordinates led us right to the spot and we found the cache in good shape just about where we expected it would be. We spent a little time watching the ducks in the near by pond.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Sir Robin	Write note	3/16/2008	Dropping in the coin I left, hope the cache is still there.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Trafftoo	Write note	3/15/2008	As far as I know, the cache is still there, but I haven't checked on it. Several people have had problems finding this one. Either due to getting wrong coords for the final, or from GPS readings near the cave and the rock walls. As my plans for tomorrow have changed a bit, I'll hold off on archiving this one untill I actually get around to picking up the container (if it's still there) later this week.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
gangrelgypsy	Didn't find it	3/14/2008	Sadly this was my first DNF of the day. It was going to be 3 of 8. I don't think I am going to try for this one again since it's being archived this week. I looked all over the area it was suppose to be in. Up, down, to left, and to right for probably an hour but nothing. Oh well, at least the scenery was really nice and the weather was awesome. Will have to take the kids back next time I go there.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Sir Robin	Found it	3/12/2008	Find 1116 Last of the day for us, too late to make a run for the last 2 up north, hopefully Sunday. We will be watching the logs on this one to determine if some of the others in the area just happened to be in the same areas we were or if they were working on this cache as well. We enjoyed reading the history on the cache page and at the markers. Thanks for bringing us here. Sir Robin SRGJC N37 07 W93 21 Springfield MO	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
GeoJenC	Found it	3/12/2008	Find 1152 I had no idea that this cave was here, or the interesting information about it. Thanks for bringing us to such a great place. As we were getting ready to search for the cache, we saw another couple that looked suspicious as they walked around looking at things, but they weren't caching. We waited for them to leave and then were able to grab the find. SL TFTC	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Joshua636	Found it	2/4/2008	Great Cache, I had a good time with this one on a day that was loaded with muggles... THANKS	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
trekmiss	Found it	1/26/2008	Find 188 I finally was able to get this one done. I enjoyed a nice walk in the park today on this warm afternoon. There's still quite a bit of ice near the cave, where the sunshine doesn't quite reach. There also some very neat ice stalagmites on the cave floor near the entrance. TNLNSL TFTC!	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
mamajo35	Found it	1/14/2008	found this one fairly easy, loved the cave and had a nice talk with a guy getting ready to have a classroom, would have been cool if we were dressed right. Loved the park, sure has changed since I was young. TFTC mamajo	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
jeepers2	Found it	1/14/2008	Had a nice chat with a guy who happens to hold educational classes in the cave about the cave. Gave us alot of info about the cave & even showed us an indian artifact right at the opening. To Kewl!!! TFTC!!! Jeepers, Memphis & Jaxson	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
mrmaness	Found it	1/5/2008	Took emergency blanket...left geo pin...this is such an awesome place...they could do something about all of the doggie doo though.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
KeKeWest	Found it	12/1/2007	Easy find, did this one at night along with others from Doling Park.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
LadyVal	Found it	12/1/2007	Found this while caching with KeKeWest. Haven't been to this park in years, so I enjoyed revisiting it.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
MadDogAnger	Didn't find it	11/24/2007	I have had to go back two days in a row because of too many mugglers around to finish up this cache. Now today - the third day out - there isn't a person in sight, but I could only lock onto 6 satellites in the center of the park (I can usually pick up that many in my house!). . . and once I got on the side of the slope, I had less than 250+ foot accuracy! One "good" lock put me in the middle of the parking lot, the next on top of the hill, the next out in the lake, the next on the opposite hill . . . I waited nearly an hour to get better reception . . . but there was just no finding this one today! That's the first time I have ever had reception problems with this GPSr!!!	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Houseboaters Party Club	Found it	11/24/2007	looked for this cash a few months ago and could not fined it!!! Went back Thanksgiving day after dinner and found it not to far from where we looked the first time!!! Never give up, it feels good to achive!!!	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
BONNIEANDCLYDES	Found it	11/22/2007	tftf bonnie and clydes have struck again!	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
beadle bug	Found it	11/9/2007	This is my first trip to Springfield, as a cacher, and I have really enjoyed caching here..... I have seen beautiful parks, historic places and some creative micros.... Thanks to all who have placed these caches....it has made my trip here exciting..... Thanks for all the caches you put in this beautiful park!! I enjoyed them all, but I do have a favorite.... This was my favorite....the caves are really spectacular....	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
GN&D	Found it	11/9/2007	I've been taking advantage of the great weather and a few extra days off to cache some of the bigger cities I haven't been too in a few years. I think it's been almost three years since I've been to Springfield and I can't believe all the great new caches you guys have put out since 2004! I was able to find about 50+ caches today and that's only about half of what I have queried. So hopefully tomorrow will be as good or better than today's haul. Again, thanks to all my fellow cacher's for putting these excellent caches out. I've had a great time (as I did last visit), running around looking for fine hides. Sorry for the generic logs, but I would be up for three days trying to log these individually. [blue][b]Geetar Nutz: Kansas City[/b][/blue]	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
baker829	Found it	11/1/2007	took a bit of hunting to find this one hid well TFTC SL	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
2NUBees	Found it	10/28/2007	We really enjoyed doing this cache. It took a bit of looking to find it. My gpsr was jumping all over from the rocks. TFTC TNLNSL 2NUBees Strafford, MO	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
KWPhoto	Found it	10/28/2007	Great day with Brian and Travis caching in the North Springfield---Really enjoyed running into all the other people caching --never received applause after finding a cache really fun. TFTC all of them. l-toy l=micro crabbed some little toys	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
mzaccman	Found it	10/28/2007	Found today with Accman and 2 other teams of cachers. Was a pleasure meeting some fellow seekers. Thank you for the help, don't know how long we would have been there. This was the first time we have run into other cachers on the hunt since we got started. As mentioned by Accman, almost wheelchair accessible my foot. TN, left a finger skateboard. TFTC	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
ACCMAN	Found it	10/28/2007	Found this one with MZACCMAN. This was great first for us as we ran in to 3 other teams of cachers and got to talk with all of them. That just does not happen out in the sticks where we are from. The coords seem to be off quite a bit and I hardly think a wheelchair could get to this one. But all in all it was a fun time in the park. TFTC. SL left mini skate board. ACCMAN	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Happykraut	Found it	10/26/2007	Looked in the wrong spot at firs. Thanks for placing this cache.Looked in the wrong spot at first. Thanks for the find.We were hoping that someone would come out with a plate of cookies, but we had fun anyway. Thanks. [B][RED]HAPPYKRAUT[/RED][/B] [BLUE]St. Charles, Missouri[/BLUE] [GREEN]Come to MOGA 2008[/GREEN][B][GREEN] http://www.mogageo.com/joomla/ [/GREEN] [GREEN]See event page[/GREEN][B][GREEN] http://www.geocaching.com/seek/cache_details.aspx?wp=GC167P0&log=y[/GREEN]	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
lancelot	Found it	10/26/2007	In Springfield Missouri for the weekend with Happykraut, Gerhardus and JC-Geo for the weekend. There were others from St. Louis as well. Our group of 4 found over 100 caches during the weekend and this was one of them. Thanks for placing it and we will be back	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Gerhardus	Found it	10/26/2007	We made this one harder than it shoulda been. Thanks for bringing us to see this cave. Awesome park. Little did we know 5 more caches in this park were added the day after we were there! Gerhardus	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
JC_Geo	Found it	10/26/2007	This was a very nice multi. Very nice park and the cave looks interesting. Coords were on as well, which is always nice. TFTC SL	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Lone Wolf Seeker	Found it	10/26/2007	Nice park. Great history, awesome experience. Cache was almost in plain sight so we hid it better. The cords were about 40ft off. Not sure if it was the trees and weather or not. TFTC Took can cozy, left hand warmers, toe warmers and thermal emergency blanket.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
EmTeeNesters	Found it	10/20/2007	Neat cache, cool cave. Loved the whole park series. TFTF	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Specter	Found it	9/22/2007	Teamed up with Shippingman on the last day of summer run around town caching. A very will done little Multi-Cache. We had a little problem with the questions but we were able to overcome and conquer any and all problems. We found the cache after a short search. Thanks for a fun hunt. TNLNSL	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
shippingman	Found it	9/22/2007	Good multi cache with a suprise ending, didn't read the clues close enough. TNLNSL	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
train1904	Found it	9/21/2007	Helped we2geeks on this one. Beautiful location. It's important to use the right years!	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
We2Geeks	Found it	9/21/2007	This one took two tries. My boyfriend and I used the wrong year the first time. The second time with the help of his dad and friend we found it.	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Koda Bear	Found it	9/17/2007	This was a fun one! We love doing the multi-caches! Being in this park brought back a lot of memories for me...my family used to have most of our family reunion picnics here! It sure has changed a lot since then...I think the last picnic we had here was 20 years ago. Thanx for bringing me back and TFTC! Team One Eyed Dog	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
phenixcachers	Found it	9/14/2007	Chalk up another cool and fun multi from Trafftoo! Great job, buddy! Perfect setting for a cache. And lots of cool hiding places,too. Enjoyed the history associated with the cave and Doling. Thanks for the cool multi! Cache on my friend! Scott (phenixcachers)	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
erdnuss	Found it	9/12/2007	Took my buddy Jonathan geocaching today. Had a lot of fun learning more about the history of this park :)	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
Show Me Mo	Found it	9/9/2007	This really seems like a three part cache, enjoyed the park and the history. The cache was uncovered as they had cut weeds and grass in that area, so put it back under cover. Took George and left lucky pen. SL	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
bobcat44c	Found it	9/7/2007	Well I went back today and found it I dont know why but this one gave me alot of trouble I am glad that I can log it a find now. But I will give Atownmax some credit. He did find it first and the called me with some clues. So if you need some clues call him at 1-800-yaright. But for real thanks for the hunt. Caching on Bobcat44c	https:/www.geocaching.com/geocache/GC15EAQ_giboney-cave-cache
